"","id","year","ship_name","route_order","port_name","original_port_name"
"748","1",2005,"CCNI AMADEO",32,"Ilo","**Ilo"
"749","3",2007,"CCNI ANTARTICO",28,"Ilo or Mejillones","*Ilo or Mejillones(Sun/Mon)[34]"
"750","1",2005,"CMA CGM AEGEAN",30,"Ilyichevsk","Ilyichevsk"
"751","1",2005,"KOREX PUSAN",23,"Imabari","Imabari(Tue)"
"752","1",2005,NA,21,"Imari","Imari(Thu)[0]"
"753","13",2017,NA,28,"Imari, Fukuyama, Mizushima, Hiroshima, Shibushi","Imari, Fukuyama, Mizushima, Hiroshima, Shibushi"
"754","13",2017,NA,24,"Imari, Yatsushiro, Kumamoto, Nagasaki, Iyomishima, Moji, Shibushi, Hososhima","(1)Busan Kyushu: Imari, Yatsushiro, Kumamoto, Nagasaki, Iyomishima, Moji, Shibushi, Hososhima"
"755","12",2016,NA,24,"Imari, Yatsushiro, Kumamoto, Nagasaki, Shimonoseki, Iyomishima, Moji, Shibushi, Hososhima","(1)Busan Kyushu: Imari, Yatsushiro, Kumamoto, Nagasaki, Shimonoseki, Iyomishima, Moji, Shibushi, Hososhima"
"756","14",2018,"CAP SAN JUAN",33,"Imbituba","Imbituba(Thu/Fri)[48]"
"757","3",2007,"TONG YUN",25,"Import only","*＝Import only"
"758","1",2005,"ASIAN PEGASUS",21,"Incheon","Incheon(Tue/Wed)[0]"
"759","18",2022,"TY Green",24,"Incheon 2nd Liner","Incheon 2nd Liner:"
"760","7",2011,"Hwang Young",26,"Incheon Fortnightly for the port marked with","Incheon(Sun/Sat)  Fortnightly for the port marked with*"
"761","13",2017,"MOL ENDOWMENT",29,"IndiaPakistanSri Lanka","India/Pakistan/Sri Lanka"
"762","1",2005,NA,40,"ingapore","(SSX): ingapore(Tue/Wed)[0]"
"763","1",2005,"MSC AYALA",27,"Iquique","Iquique(Thu/Fri)[32]"
"764","7",2011,"CMA CGM LILAC",29,"Iquique35","Iquique(Mon/Tue)35]"
"765","1",2005,"WAN HAI 215",23,"Ishigaki","Ishigaki(Wed)"
"766","2",2006,NA,23,"Ishikariwan Shiko","Ishikariwan Shiko(Mon)[-1]"
"767","1",2005,"HEUNG-A HONGKONG",22,"Ishikariwan Shinko","Ishikariwan Shinko(Wed)[-1]"
"768","10",2014,NA,21,"Ishikariwan Shinko, Tomakomai, Akita, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Hiroshima, Iwakuni, Tokuyama, Tokuyama, Shimonoseki, Sakaiminato, Mizushima, Matsuyama, Iyomishima, Imabari, Kochi, Hakata, Moji, Hibiki,, Nagasaki Hososhima, Shibushi, Yatsushiro","Ishikariwan Shinko, Tomakomai, Akita, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Hiroshima, Iwakuni, Tokuyama, Tokuyama, Shimonoseki, Sakaiminato, Mizushima, Matsuyama, Iyomishima, Imabari, Kochi, Hakata, Moji, Hibiki,, Nagasaki Hososhima, Shibushi, Yatsushiro"
"769","12",2016,"A VESSEL",31,"Iskenderun","Iskenderun(Tue/Wed)[32]"
"770","1",2005,"BREMEN SENATOR",26,"Istanbul","Istanbul(Sat)[20]"
"771","5",2009,NA,22,"Istanbul, Constanta","Istanbul, Constanta"
"772","6",2010,NA,22,"Istanbul, Constanta, Haifa","Istanbul, Constanta, (2)Haifa"
"773","4",2008,NA,22,"Istanbul, Tartous","Alexandria, Algeciras, Barcelona, Beirut, Genova, Koper, Larnaca, Limassol, Livorno, Piraeus [Inducement Ports: Istanbul, Tartous]"
"774","4",2008,"ZIM ASIA",30,"IstanbulKumport","Istanbul-Kumport(Fri/Sat)[28]"
"775","3",2007,NA,24,"Itaguai","Itaguai"
"776","1",2005,"CMA CGM JAGUAR",31,"Itajai","Itajai"
"777","8",2012,"LEBLON",29,"Itapoa","Itapoa(Thu/Fri)[35]"
"778","5",2009,NA,24,"Itaqui","Itaqui"
"779","5",2009,NA,22,"Itaqui, Rio de Janeiro, Itajai, Santos, Rio Grande, Buenos Aires","Itaqui, Rio de Janeiro, Itajai, Santos, Rio Grande, Buenos Aires"
"780","6",2010,NA,22,"Itaqui, Vitoria, Rio de Janeiro, Itajai, Santos, Rio Grande, Buenos Aires","Itaqui, Vitoria, Rio de Janeiro, Itajai, Santos, Rio Grande, Buenos Aires"
"781","1",2005,"UNI-AHEAD",23,"Iwakuni","Iwakuni(Mon/Tue)[-1]"
"782","3",2007,NA,21,"Iwakuni, Matsuyama, Iyomishima, Imabari, Mizushima, Niigata, Tomakomai","Iwakuni, Matsuyama, Iyomishima, Imabari, Mizushima, Niigata, Tomakomai"
"783","1",2005,NA,21,"Iwakuni, Matsuyama, Iyomishima, Imabari, Niigata, Tomakomai","Iwakuni, Matsuyama, Iyomishima, Imabari, Niigata, Tomakomai"
"784","1",2005,"KOREX PUSAN",22,"Iyomishima","Iyomishima(Mon)"
"785","12",2016,NA,22,"Iyomishima, Mizushima, Matsuyama, Imabari, Hiroshima","(1)Busan Seto: Iyomishima, Mizushima, Matsuyama, Imabari, Hiroshima"
"786","12",2016,NA,23,"Iyomishima, Mizushima, Takamatsu, Hiroshima, Moji","(1)Busan West Japan: Iyomishima, Mizushima, Takamatsu, Hiroshima, Moji"
"787","17",2021,NA,28,"Iyomishima, Mizushima, Takamatsu, Hiroshima, Moji, Hakata","Iyomishima, Mizushima, Takamatsu, Hiroshima, Moji, Hakata"
"788","1",2005,"BREMEN SENATOR",28,"Izmir","Izmir(Tue)[22]"
"789","6",2010,"PEARL RIVER I",29,"Izmit","Izmit(Fri/Sat)[31]"
"790","6",2010,"CMA CGM BAUDELAIRE",33,"Izmit Korfezi","Izmit Korfezi(Sun/Mon)[32]"
"791","10",2014,"CSCL NAGOYA",28,"J03","J07 (J07): J03"
"792","10",2014,"CSCL NAGOYA",21,"J07","J07"
"793","5",2009,"CMA CGM FLORIDA",27,"Jacksonville","Jacksonville(Mon/Tue)[27]"
"794","1",2005,"CMA CGM ELBE",21,"Jakarta","Jakarta"
"795","3",2007,NA,22,"Jakarta, Benete Bay","Jakarta, Benete Bay"
"796","13",2017,NA,22,"Jakarta, Cigading","Jakarta, %Cigading"
"797","1",2005,NA,22,"Jakarta, Surabaya","Jakarta, Surabaya"
"798","2",2006,NA,22,"Jakarta, Surabaya, Benete Bay","Jakarta, Surabaya, Benete Bay"
"799","1",2005,NA,22,"Jakarta, Surabaya, Benete Bay, Dili","Jakarta, Surabaya, Benete Bay, Dili"
"800","1",2005,"PRIMORYE MARU",23,"Japanese port","Japanese port"
"801","7",2011,"Eastern Endeavor",29,"Japanese port Monthly for the port marked with","Japanese port  Monthly for the port marked with*"
"802","1",2005,"DIRCH MAERSK",22,"Jawaharlal Nehru","Jawaharlal Nehru(Tue/Wed)"
"803","1",2005,NA,26,"Jayapura","%Jayapura"
"804","1",2005,"DIRCH MAERSK",21,"Jebel Ali","Jebel Ali(Fri/Sat)"
"805","1",2005,NA,37,"Jebel Ali ","(SMX): Jebel Ali(Mon/Tue) [0]"
"806","8",2012,NA,22,"Jebel Ali, Abu Dhabi, Dammam, Bandar Abbas","Jebel Ali, Abu Dhabi, Dammam, Bandar Abbas"
"807","10",2014,NA,22,"Jebel Ali, Abu Dhabi, Dammam, Kuwait","Jebel Ali, Abu Dhabi, Dammam, Kuwait"
"808","9",2013,NA,22,"Jebel Ali, Abu Dhabi, Dammam, Kuwait, Bandar Abbas","Jebel Ali, Abu Dhabi, Dammam, Kuwait, Bandar Abbas"
"809","7",2011,NA,22,"Jebel Ali, Dammam, Bandar Abbas","Jebel Ali, Dammam, Bandar Abbas"
"810","12",2016,NA,22,"Jebel Ali, Dammam, Doha, Kuwait","Jebel Ali, Dammam, Doha, Kuwait"
"811","13",2017,NA,22,"Jebel Ali, Dammam, Hamad Port, Kuwait","Jebel Ali, Dammam, Hamad Port, Kuwait"
"812","9",2013,NA,22,"Jebel Ali, Dammam, Jubail","(2)Jebel Ali, (3)Dammam, Jubail"
"813","6",2010,"Hoegh Kunsan",22,"Jebel Ali, Kuwait, Dammam, Bahrain, Doha, Abu Dhabi, Bandar Abbas, Umm Qasr, Sharjah, Mumbai, Chennai, Colombo","Jebel Ali, Kuwait, Dammam, Bahrain, Doha, Abu Dhabi, Bandar Abbas, Umm Qasr, Sharjah, Mumbai, Chennai, Colombo"
"814","5",2009,"Hoegh Cochin",22,"Jebel Ali, Mumbai, Bandar Abbas, Umm Qasr","Jebel Ali, Mumbai, Bandar Abbas, Umm Qasr"
"815","6",2010,"BUNGA RAYA DUA",29,"Jebel Ali20","Jebel Ali(Wed/Fri)20]"
"816","1",2005,"KAREN MAERSK",35,"Jebel AliDubai","Jebel Ali/Dubai(Mon/Tue)"
"817","1",2005,NA,22,"Jeddah","Jeddah"
"818","2",2006,NA,22,"Jeddah, Aqaba","#Jeddah, #Aqaba"
"819","1",2005,NA,22,"Jeddah, Aqaba, Hodeidah, Port Sudan","#Jeddah, #Aqaba, #Hodeidah, #Port Sudan"
"820","4",2008,NA,22,"Jeddah, Aqaba, Sokhna, Hodeidah, Djibouti, Port Sudan","Jeddah, Aqaba, Sokhna, Hodeidah, Djibouti, Port Sudan"
"821","1",2005,NA,22,"Jeddah, Sokhna, Aqaba, Hodeidah, Port Sudan","Jeddah, Sokhna, Aqaba, Hodeidah, Port Sudan"
"822","2",2006,NA,22,"Jeddah, Suez","Jeddah, (1)Suez"
"823","2",2006,NA,22,"Jeddah, Suez, Port Said, Alexandria","Jeddah, Suez, Port Said, (1)Alexandria"
"824","18",2022,"SUNNY LINDEN",29,"JES2","JKW2 (JKW2): JES2"
"825","3",2007,"LIBERTY SPIRIT",22,"Jiangyin","Jiangyin(Tue/Wed)"
"826","16",2020,"STAR PLANET",24,"Jingtang","Jingtang(Fri)[3]"
"827","18",2022,"SUNNY LINDEN",22,"JKS2","JKS2"
"828","18",2022,"SUNNY LINDEN",37,"JKW2","JKW2"
"829","1",2005,"SINAR BANGKA",22,"Johore","Johore"
"830","6",2010,"MSC CHITRA",25,"Jubail","Jubail(Fri/Sat)[15]"
"831","12",2016,NA,21,"Kagoshima","Kagoshima(Thu)"
"832","12",2016,NA,31,"Kagoshima, Naha","(RKK): Kagoshima, Naha"
"833","5",2009,"Aalsmeergracht",22,"Kakogawa","Kakogawa"
"834","13",2017,"MADISON MAERSK",32,"Kaliningrad","Kaliningrad(Tue/Wed)"
"835","14",2018,"STAR APEX",42,"Kamaishi","Kamaishi(Fri)[-2]"
"836","1",2005,"HEUNG-A OSAKA",22,"Kanazawa","Kanazawa(Mon)[-3]"
"837","1",2005,"Hual America",21,"Kanda, Kobe, Osaka, Nagoya, Yokohama","Kanda, Kobe, Osaka, Nagoya, Yokohama"
"838","5",2009,"Alliance New York",21,"Kanda, Yokosuka, Kawasaki, Kobe, Nagoya, Osaka","Kanda, Yokosuka, Kawasaki, Kobe, Nagoya, Osaka"
"839","4",2008,"Alliance New York",21,"Kanda, Yokosuka, Yokohama, Kobe, Nagoya, Osaka","Kanda, Yokosuka, Yokohama, Kobe, Nagoya, Osaka"
"840","1",2005,"KOTA TEGAP",24,"Kandla","Kandla"
"841","1",2005,"LILIUM",24,"Kaohsing","(1)Kaohsing(Sat)"
"842","4",2008,NA,26,"kaohsiung","kaohsiung(Wed/Thu)"
"843","1",2005,"HYUNDAI ADMIRAL",21,"Kaohsiung","Kaohsiung(Thu)[-8]"
"844","2",2006,NA,22,"Kaohsiung,  Singapore","Kaohsiung, (1) Singapore"
"845","7",2011,NA,26,"Kaohsiung, Cai Mep, Laem Chabang","Kaohsiung, Cai Mep, (2)Laem Chabang"
"846","10",2014,NA,26,"Kaohsiung, Chiwan","Kaohsiung, Chiwan"
"847","18",2022,NA,32,"Kaohsiung, Dachan Bay","(1)Kaohsiung, Dachan Bay"
"848","1",2005,NA,22,"Kaohsiung, Hongkong","(1)Kaohsiung, Hongkong"
"849","17",2021,NA,32,"Kaohsiung, Hongkong, Dachan Bay","(1)Kaohsiung, (2)Hongkong, Dachan Bay"
"850","6",2010,NA,34,"Kaohsiung, Hongkong, Nansha, Shekou","(3)Kaohsiung, (4)Hongkong, Nansha, Shekou"
"851","13",2017,NA,21,"Kaohsiung, Hongkong, Ningbo, Shanghai","Kaohsiung, Hongkong, Ningbo, Shanghai"
"852","3",2007,NA,22,"Kaohsiung, Hongkong, Port Kelang,","(1)Kaohsiung, Hongkong, Port Kelang,"
"853","6",2010,NA,22,"Kaohsiung, Hongkong, Shanghai","(1)Kaohsiung, (2)Hongkong, Shanghai"
"854","5",2009,NA,34,"Kaohsiung, Hongkong, Shekou","(3)Kaohsiung, (4)Hongkong, Shekou"
"855","1",2005,NA,22,"Kaohsiung, Hongkong, Singapore","(1)Kaohsiung, Hongkong, (2)Singapore"
"856","2",2006,NA,22,"Kaohsiung, Hongkong, Singapore, Port Kelang, Laem Chabang, Bangkok","Kaohsiung, Hongkong, Singapore, Port Kelang, Laem Chabang, Bangkok"
"857","8",2012,NA,36,"Kaohsiung, Hongkong, Yantian","(2)Kaohsiung, (3)Hongkong, Yantian"
"858","2",2006,NA,31,"Kaohsiung, Hongkong, Yantian, Xiamen","(3)Kaohsiung, (4)Hongkong, Yantian, Xiamen"
"859","3",2007,NA,24,"Kaohsiung, Laem Chabang","Kaohsiung, Laem Chabang"
"860","3",2007,NA,24,"Kaohsiung, Laem Chabang, Singapore","(1)Kaohsiung, Laem Chabang, Singapore"
"861","7",2011,NA,36,"Kaohsiung, Nansha, Shekou, Hongkong","(3)Kaohsiung, Nansha, Shekou, (4)Hongkong"
"862","11",2015,NA,22,"Kaohsiung, Ningbo, Shanghai","(2)Kaohsiung, Ningbo, (1)Shanghai"
"863","17",2021,NA,23,"Kaohsiung, Port Kelang","(1)Kaohsiung, (2)Port Kelang"
"864","7",2011,NA,22,"Kaohsiung, Shanghai","(1)Kaohsiung, Shanghai"
"865","14",2018,NA,36,"Kaohsiung, Shanghai, Shekou","(1)(2)(4)Kaohsiung, Shanghai, Shekou"
"866","13",2017,NA,36,"Kaohsiung, Shekou","(1)(2)(4)Kaohsiung, Shekou"
"867","7",2011,NA,22,"Kaohsiung, Shekou, Cai Mep, Laem Chabang","Kaohsiung, Shekou, (1)Cai Mep, Laem Chabang"
"868","5",2009,NA,28,"Kaohsiung, Shekou, Hongkong","(3)Kaohsiung, Shekou, (4)Hongkong"
"869","14",2018,NA,21,"Kaohsiung, Shekou, Hongkong, Shanghai","Kaohsiung, Shekou, Hongkong, Shanghai"
"870","8",2012,NA,22,"Kaohsiung, Shekou, Laem Chabang","Kaohsiung, Shekou, (1)Laem Chabang"
"871","6",2010,NA,32,"Kaohsiung, Singapore","Kaohsiung, Singapore"
"872","3",2007,NA,22,"Kaohsiung, Singapore, Laem Chabang","Kaohsiung, (1)Singapore, Laem Chabang"
"873","13",2017,NA,22,"Kaohsiung, Singapore, Port Kelang","(1)Kaohsiung, (2)Singapore, (3)Port Kelang"
"874","2",2006,NA,22,"Kaohsiung, Singapore, Port Said","(1)Kaohsiung, (3)Singapore, (4)Port Said"
"875","4",2008,NA,32,"Kaohsiung, Singapore, Tanjung Pelepas","(3)(4)Kaohsiung, (5)Singapore, (2)Tanjung Pelepas"
"876","3",2007,NA,28,"Kaohsiung, Tanjung Pelepas","Kaohsiung, (1)Tanjung Pelepas"
"877","9",2013,NA,22,"Kaohsiung, Yantian","(1)Kaohsiung, (2)Yantian"
"878","7",2011,NA,30,"Kaohsiung, Yantian, Hongkong","(3)Kaohsiung, Yantian, (4)Hongkong"
"879","2",2006,NA,21,"Kaohsiung10","Kaohsiung(Sun/Mon)[-10]"
"880","1",2005,NA,21,"Kaohsiung11","Kaohsiung(Mon)[-11]"
"881","13",2017,"AOTEA MAERSK",21,"Kaohsiung12","Kaohsiung(Tue/Wed)[-12]"
"882","8",2012,"ST. NIKOLAOS",28,"KaohsiungFri","Kaohsiung/Fri)[5]"
"883","1",2005,"NEW CONFIDENCE",33,"KaohsiungThuFri","KaohsiungThu/Fri)"
"884","11",2015,"THALASSA AVRA",21,"Kaohsiunug","(1)Kaohsiunug(Sun/Mon)[0]"
"885","1",2005,"ASTOR",21,"Karachi","Karachi"
"886","14",2018,"A VESSEL",32,"Karachi ","Karachi (Mon/Tue)"
"887","14",2018,"A VESSEL",28,"Karachi SAPT","Karachi SAPT(Thu/Sat)[23]"
"888","2",2006,NA,22,"Karachi, Dubai, Dammam, Bandar Abbas","Karachi, Dubai, Dammam, Bandar Abbas"
"889","1",2005,NA,21,"Kashima","Kashima"
"890","2",2006,NA,21,"Kashima, Funabashi, Osaka, Kobe, Wakayama, Kokura, Hiagari","Kashima, Funabashi, Osaka, Kobe, Wakayama, Kokura, Hiagari"
"891","5",2009,NA,21,"Kashima, Funabashi, Osaka, Wakayama, Kokura, Hiagari","Kashima, Funabashi, Osaka, Wakayama, Kokura, Hiagari"
"892","1",2005,NA,21,"Kashima, Funabashi, Osaka, Wakayama, Kokura, Hiagari, Kobe, Tokyo","Kashima, Funabashi, Osaka, Wakayama, Kokura, Hiagari, %Kobe, %Tokyo"
"893","10",2014,"IWAKI",24,"Kattupalli","Kattupalli(Thu/Fri)[8]"
"894","1",2005,"Sochi",21,"Kawasaki","Kawasaki"
"895","6",2010,"Hoegh Brasilia",21,"Kawasaki, Hitachinaka, Nagoya, Sakai","Kawasaki, Hitachinaka, Nagoya, Sakai"
"896","10",2014,"Hoegh Africa",21,"Kawasaki, Kobe, Kanda, Hitachinaka","Kawasaki, Kobe, Kanda, Hitachinaka"
"897","10",2014,"Hoegh Brasilia",21,"Kawasaki, Kobe, Moji","Kawasaki, Kobe, Moji"
"898","7",2011,"Hoegh Bangkok",21,"Kawasaki, Kobe, Nagoya","Kawasaki, Kobe, Nagoya"
"899","13",2017,"Alliance Fairfax",21,"Kawasaki, Kobe, Nagoya, Hiroshima, Kanda","Kawasaki, Kobe, Nagoya, Hiroshima, %Kanda"
"900","10",2014,"Hoegh Berlin",21,"Kawasaki, Kobe, Nagoya, Kanda","Kawasaki, Kobe, Nagoya, %Kanda"
"901","8",2012,"Hoegh Bangkok",21,"Kawasaki, Kobe, Nagoya, Kanda, Hitachi","Kawasaki, Kobe, Nagoya, Kanda, Hitachi"
"902","16",2020,"Hoegh Jeddah",21,"Kawasaki, Kobe, Nagoya, Kanda, Yokohama, Hiroshima, Hitachinaka","Kawasaki, Kobe, Nagoya, Kanda, Yokohama, Hiroshima, Hitachinaka"
"903","18",2022,"Hoegh Jeddah",21,"Kawasaki, Kobe, Nagoya, Kanda, Yokohama, Hiroshima, Hitachinaka, Omaezaki, Yokkaichi","Kawasaki, Kobe, Nagoya, Kanda, Yokohama, Hiroshima, Hitachinaka, Omaezaki, Yokkaichi"
"904","12",2016,"Hoegh America",21,"Kawasaki, Kobe, Nagoya, Kanda, Yokohama, Hirosima, Hitachinaka","Kawasaki, Kobe, Nagoya, Kanda, Yokohama, Hirosima, Hitachinaka"
"905","6",2010,"Hoegh America",21,"Kawasaki, Kobe, Nagoya, Osaka","Kawasaki, Kobe, Nagoya, Osaka"
"906","18",2022,"Hoegh Chiba",21,"Kawasaki, Kobe, Nagoya, Yokohama","Kawasaki, Kobe, Nagoya, Yokohama"
"907","11",2015,"Hoegh Brasilia",21,"Kawasaki, Kobe, Shimonoseki","Kawasaki, Kobe, Shimonoseki"
"908","7",2011,"Hoegh Brasilia",21,"Kawasaki, Nagoya, Hitachinaka, Kobe","Kawasaki, Nagoya, Hitachinaka, Kobe"
"909","16",2020,NA,21,"Kawasaki, Nagoya, Kobe, Kanda, Yokohama, Hiroshima, Hitachinaka","Kawasaki, Nagoya, Kobe, Kanda, Yokohama, Hiroshima, Hitachinaka"
"910","18",2022,NA,21,"Kawasaki, Nagoya, Kobe, Kanda, Yokohama, Hiroshima, Hitachinaka, Omaezaki, Yokkaichi","Kawasaki, Nagoya, Kobe, Kanda, Yokohama, Hiroshima, Hitachinaka, Omaezaki, Yokkaichi"
"911","12",2016,NA,21,"Kawasaki, Nagoya, Kobe, Kanda, Yokohama, Hirosima, Hitachinaka","Kawasaki, Nagoya, Kobe, Kanda, Yokohama, Hirosima, Hitachinaka"
"912","14",2018,"Hoegh Brasilia",21,"Kawasaki, Nagoya, Kobe, Shimonoseki, Hitachinaka","Kawasaki, Nagoya, Kobe, Shimonoseki, Hitachinaka"
"913","12",2016,"Hoegh Brasilia",21,"Kawasaki, Nagoya, Kobe, Shimonoseki, Moji, Hitachinaka","Kawasaki, Nagoya, Kobe, Shimonoseki, Moji, Hitachinaka"
"914","4",2008,"Hoegh Tramper",21,"Kawasaki, Nagoya, Sakai Senboku","Kawasaki, Nagoya, Sakai Senboku"
"915","8",2012,"Hoegh Brasilia",21,"Kawasaki, Osaka, Nagoya, Hitachinaka, Kobe","Kawasaki, Osaka, Nagoya, Hitachinaka, Kobe"
"916","18",2022,"Hoegh Brasilia",21,"Kawasaki, Shimonoseki, Hitachinaka, Sakaisenboku, Yokohama","Kawasaki, Shimonoseki, Hitachinaka, Sakaisenboku, Yokohama"
"917","8",2012,"Hoegh Africa",21,"Kawasaki, Yokohama, Kobe, Kanda, Hitachinaka","Kawasaki, Yokohama, Kobe, Kanda, Hitachinaka"
"918","2",2006,NA,23,"Keelumg","Keelumg"
"919","1",2005,"CCNI AMADEO",21,"Keelung","Keelung"
"920","2",2006,"BUXCROWN",23,"Keelung ","Keelung(Thu/Fri) [2]"
"921","7",2011,NA,29,"Keelung Monthly","Keelung  *Monthly"
"922","7",2011,"CCNI ANDES",32,"Keelung Monthly  Three times a month","Keelung(Mon)   *Monthly / **Three times a month"
"923","4",2008,"Tasman Endeavour",38,"Keelung Monthly for the port marked with","Keelung  Monthly for the port marked with*"
"924","8",2012,"SITC PYEONGTAEK",24,"Keelung Ningbo","Keelung(Thu) Ningbo(Fri/Sat)"
"925","5",2009,"Yusho Eight",22,"Keelung,  Hongkong, Kaohsiung","Keelung,  Hongkong, Kaohsiung"
"926","1",2005,NA,24,"Keelung, Hongkong","Keelung, Hongkong"
"927","1",2005,"Yusho Haruna",22,"Keelung, Hongkong, Kaohsiung","Keelung, %Hongkong, Kaohsiung"
"928","11",2015,NA,24,"Keelung, Hongkong, Shekou","(1)Keelung, (2)Hongkong, Shekou"
"929","11",2015,NA,26,"Keelung, Hongkong, Shekou, Fangcheng","(1)Keelung, (2)Hongkong, Shekou, Fangcheng"
"930","12",2016,NA,24,"Keelung, Hongkong, Shekou, Nansha","(1)Keelung, (2)Hongkong, Shekou, Nansha"
"931","12",2016,NA,28,"Keelung, Hongkong, Shekou, Qinzhou","(1)Keelung, (3)Hongkong, Shekou, Qinzhou"
"932","11",2015,NA,28,"Keelung, Hongkong, Shekou, Xiamen","(1)Keelung, (2)Hongkong, Shekou, Xiamen"
"933","1",2005,NA,22,"Keelung, Kaohsiung","Keelung, Kaohsiung"
"934","7",2011,"Yusho Eight",22,"Keelung, Kaohsiung,  Hongkong","Keelung, Kaohsiung,  Hongkong"
"935","1",2005,NA,22,"Keelung, Kaohsiung, Hongkong","Keelung, Kaohsiung, Hongkong"
"936","13",2017,NA,22,"Keelung, Kaohsiung, Hongkong, Ho Chi Minh City, Laem Chabang, Bangkok, Singapore, Port Kelang","Keelung, Kaohsiung, Hongkong, Ho Chi Minh City, Laem Chabang, Bangkok, Singapore, Port Kelang"
"937","14",2018,NA,22,"Keelung, Kaohsiung, Hongkong, Ho Chi Minh City, Laem Chabang, Bangkok, Singapore, Port Kelang, Jakarta","Keelung, Kaohsiung, Hongkong, Ho Chi Minh City, Laem Chabang, Bangkok, Singapore, Port Kelang, Jakarta"
"938","16",2020,NA,22,"Keelung, Kaohsiung, Hongkong, Ho Chi Minh City, Laem Chabang, Bangkok, Singapore, Port Kelang, Jakarta, Haiphong, Da Nang","Keelung, Kaohsiung, Hongkong, Ho Chi Minh City, Laem Chabang, Bangkok, Singapore, Port Kelang, Jakarta, Haiphong, Da Nang"
"939","15",2019,NA,22,"Keelung, Kaohsiung, Hongkong, Ho Chi Minh City, Laem Chabang, Bangkok, Singapore, Port Kelang, Jakarta, Siam Seaport","Keelung, Kaohsiung, Hongkong, Ho Chi Minh City, Laem Chabang, Bangkok, Singapore, Port Kelang, Jakarta, Siam Seaport"
"940","12",2016,NA,22,"Keelung, Kaohsiung, Hongkong, Ho Chi Minh City, Siam Seaport , Bangkok, Singapore, Port Kelang","Keelung, Kaohsiung, Hongkong, Ho Chi Minh City, Siam Seaport , Bangkok, Singapore, Port Kelang"
"941","7",2011,NA,22,"Keelung, Kaohsiung, Hongkong, Laem Chabang, Bangkok","Keelung, Kaohsiung, Hongkong, Laem Chabang, Bangkok"
"942","1",2005,"Jupiter Seven",22,"Keelung, Kaohsiung, Hongkong, MawanShekou","Keelung, Kaohsiung, (1)Hongkong, Mawan/Shekou"
"943","4",2008,"Jupiter Seven",22,"Keelung, Kaohsiung, Hongkong, Shekou, Huangpu","Keelung, Kaohsiung, Hongkong, Shekou, Huangpu"
"944","3",2007,"Jupiter Seven",22,"Keelung, Kaohsiung, Hongkong, ShekouHuangpu","Keelung, Kaohsiung, Hongkong, Shekou/Huangpu"
"945","2",2006,"Jupiter Seven",22,"Keelung, Kaohsiung, Hongkong, ShekouMawan","Keelung, Kaohsiung, Hongkong, Shekou/Mawan"
"946","6",2010,NA,22,"Keelung, Kaohsiung, Hongkong, Singapore, Port Kelang, Laem Chabang, Bangkok","Keelung, Kaohsiung, Hongkong, Singapore, Port Kelang, Laem Chabang, Bangkok"
"947","8",2012,"Yusho Eight",22,"Keelung, Kaohsiung, Hongkong, Taichung","Keelung, Kaohsiung, %Hongkong, %Taichung"
"948","10",2014,"Yusho Apricot",22,"Keelung, Kaohsiung, Hongkong, Taipei","Keelung, Kaohsiung, %Hongkong, %Taipei"
"949","17",2021,NA,22,"Keelung, Kaohsiung, Taichung, Hongkong, Singapore, Port Kelang, Laem Chabang, Bangkok","Keelung, Kaohsiung, Taichung, Hongkong, Singapore, Port Kelang, Laem Chabang, Bangkok"
"950","17",2021,NA,32,"Keelung, Port Kelang","(5)Keelung, (6)Port Kelang"
"951","8",2012,NA,22,"Keelung, Shanghai","(1)Keelung, (2)Shanghai"
"952","11",2015,NA,22,"Keelung, Shekou","(1)Keelung, Shekou"
"953","4",2008,NA,32,"Keelung, Taichung, Hongkong","Keelung, Taichung, (4)Hongkong"
"954","4",2008,NA,26,"Keelung, Taichung, Kaohsiung","Keelung, Taichung, (3)Kaohsiung"
"955","4",2008,NA,22,"Keelung, Taichung, Kaohsiung, Hongkong, Huangpu","Keelung, Taichung, Kaohsiung, Hongkong, Huangpu"
"956","7",2011,NA,22,"Keelung, Taichung, Kaohsiung, Hongkong, Huangpu, Huizhou","Keelung, Taichung, Kaohsiung, Hongkong, Huangpu, Huizhou"
"957","1",2005,NA,22,"Keelung, Taichung, Kaohsiung, Hongkong, South China","Keelung, Taichung, Kaohsiung, Hongkong, South China"
"958","6",2010,"CCNI ANTILLANCA",21,"Keelung12","Keelung(Sat/Sun)[-12]"
"959","2",2006,NA,22,"KeelungKaohsiungHongkongSingaporePort Kelang","(1)Keelung/Kaohsiung/Hongkong/Singapore/Port Kelang"
"960","11",2015,NA,26,"KeelungTaichungKaohsiung","(3)Keelung/Taichung/Kaohsiung"
"961","9",2013,NA,26,"KeelungTaipeiTaichungKaohsiung","(3)Keelung/Taipei/Taichung/Kaohsiung"
"962","17",2021,NA,24,"Keihin","[Keihin]"
"963","15",2019,NA,23,"Keihin Tokyo, Yokohama, Kawasaki, Shimizu, Nagoya, Chiba, Toyohashi, Yokkaichi","[Keihin] Tokyo, Yokohama, Kawasaki, Shimizu, Nagoya, Chiba, Toyohashi, Yokkaichi"
